level_0,Time,C6_avg,psi6,V,S-1,S0
8422,549.9999,3.08,0.04513,2.0,0.0,0.0
8423,559.9999,3.03333,0.07215,2.0,0.0,0.0
8424,569.9999,3.04667,0.10135,2.0,0.0,0.0
8426,589.9999,3.20667,0.07553,2.0,0.0,0.0
8432,649.9999,3.1266700000000003,0.10984,2.0,0.0,0.0
8433,659.9999,3.0,0.08827,2.0,0.0,0.0
8434,669.9999,3.02667,0.10125,2.0,0.0,0.0
8435,679.9999,2.99333,0.10215,2.0,0.0,0.0
8436,689.9999,3.16,0.10793,2.0,0.0,0.0
8440,729.9999,3.23333,0.08544,2.0,0.0,0.0
8441,739.9999,3.18,0.053979999999999986,2.0,0.0,0.0
8442,749.9999,3.22,0.051620000000000006,2.0,0.0,0.0
8443,759.9999,3.04667,0.07286000000000001,2.0,0.0,0.0
8444,769.9999,3.22667,0.17326,2.0,0.0,0.0
8446,789.9999,3.1,0.09522,2.0,0.0,0.0
8447,799.9999,3.27333,0.07162,2.0,0.0,0.0
8450,829.9999,3.08667,0.14368,2.0,0.0,0.0
8451,839.9999,2.86,0.05124,2.0,0.0,0.0
8453,0.0,5.56,0.99428,0.0,2.0,0.0
8455,19.9999,5.2,0.81713,2.0,1.0,0.0
8464,109.9999,4.12,0.53678,2.0,1.0,0.0
8465,119.9999,4.04,0.47005,2.0,1.0,0.0
8467,139.9999,3.84,0.44074,2.0,0.0,0.0
8468,149.9999,3.66667,0.41725,2.0,0.0,0.0
8469,159.9999,3.46,0.35717,2.0,0.0,0.0
8472,189.9999,3.56,0.38421,2.0,0.0,0.0
8473,199.9999,3.5733300000000003,0.3951,2.0,0.0,0.0
8475,219.9999,3.66667,0.40712,2.0,0.0,0.0
8476,229.9999,3.42,0.34039,2.0,0.0,0.0
8477,239.9999,3.41333,0.33557,2.0,0.0,0.0
8479,259.9999,3.46,0.37766,2.0,0.0,0.0
8485,319.9999,3.21333,0.29474,2.0,0.0,0.0
8486,329.9999,3.28,0.26995,2.0,0.0,0.0
8488,349.9999,3.46667,0.20545,2.0,0.0,0.0
8489,359.9999,3.48667,0.27251,2.0,0.0,0.0
8491,379.9999,3.41333,0.28846,2.0,0.0,0.0
8493,399.9999,3.25333,0.26327,2.0,0.0,0.0
8495,419.9999,3.42667,0.21097,2.0,0.0,0.0
8501,479.9999,3.31333,0.07554,2.0,0.0,0.0
8503,499.9999,3.32,0.10955,2.0,0.0,0.0
8505,519.9999,3.21333,0.14543,2.0,0.0,0.0
8506,529.9999,3.08667,0.05871000000000001,2.0,0.0,0.0
8509,559.9999,3.04,0.05599,2.0,0.0,0.0
8510,569.9999,2.91333,0.07532,2.0,0.0,0.0
8514,609.9999,3.06,0.01593,2.0,0.0,0.0
8516,629.9999,3.06,0.02983,2.0,0.0,0.0
8517,639.9999,2.91333,0.02442,2.0,0.0,0.0
8519,659.9999,3.08,0.07375,2.0,0.0,0.0
8522,689.9999,3.18,0.18112,2.0,0.0,0.0
8524,709.9999,3.28,0.19134,2.0,0.0,0.0
8531,779.9999,3.18667,0.23791,2.0,0.0,0.0
8532,789.9999,3.28,0.24214,2.0,0.0,0.0
8539,0.0,5.56,0.99428,2.0,2.0,0.0
8543,39.9999,4.92,0.72332,2.0,1.0,0.0
8544,49.9999,4.83333,0.72105,2.0,1.0,0.0
8546,69.9999,4.56,0.65046,2.0,1.0,0.0
8548,89.9999,4.44667,0.5577,2.0,1.0,0.0
8551,119.9999,4.11333,0.50371,2.0,1.0,0.0
8552,129.9999,4.0,0.5248,2.0,0.0,0.0
8553,139.9999,3.88,0.47919,2.0,0.0,0.0
8558,189.9999,3.74667,0.42129,2.0,0.0,0.0
8564,249.9999,3.64,0.44472,2.0,0.0,0.0
8565,259.9999,3.41333,0.29993000000000003,2.0,0.0,0.0
8566,269.9999,3.44667,0.29437,2.0,0.0,0.0
8568,289.9999,3.56667,0.27297,2.0,0.0,0.0
8569,299.9999,3.5733300000000003,0.3462,2.0,0.0,0.0
8570,309.9999,3.6,0.30828,2.0,0.0,0.0
8572,329.9999,3.54667,0.33464,2.0,0.0,0.0
8573,339.9999,3.5,0.33105,2.0,0.0,0.0
8576,369.9999,3.62,0.40465,2.0,0.0,0.0
8577,379.9999,3.58,0.44153,2.0,0.0,0.0
8578,389.9999,3.54,0.36716,2.0,0.0,0.0
8579,399.9999,3.22667,0.35016,2.0,0.0,0.0
8581,419.9999,3.50667,0.33885,2.0,0.0,0.0
8585,459.9999,3.62,0.3553,2.0,0.0,0.0
8586,469.9999,3.4733300000000003,0.33803,2.0,0.0,0.0
8588,489.9999,3.62,0.31265,2.0,0.0,0.0
8591,519.9999,3.36667,0.29132,2.0,0.0,0.0
8593,539.9999,3.35333,0.25461,2.0,0.0,0.0
8598,589.9999,3.5133300000000003,0.2965,2.0,0.0,0.0
8599,599.9999,3.68,0.35896,2.0,0.0,0.0
8601,619.9999,3.56,0.30307,2.0,0.0,0.0
8603,639.9999,3.26,0.25544,2.0,0.0,0.0
8604,649.9999,3.38,0.25576,2.0,0.0,0.0
8605,659.9999,3.2866699999999995,0.21808,2.0,0.0,0.0
8606,669.9999,3.08,0.17028,2.0,0.0,0.0
8607,679.9999,3.32,0.18076,2.0,0.0,0.0
8608,689.9999,3.36667,0.23078,2.0,0.0,0.0
8609,699.9999,3.2866699999999995,0.2485,2.0,0.0,0.0
8610,709.9999,3.46667,0.28325,2.0,0.0,0.0
8611,719.9999,3.30667,0.23589,2.0,0.0,0.0
8612,729.9999,3.26667,0.22875,2.0,0.0,0.0
8613,739.9999,3.1066700000000003,0.21825,2.0,0.0,0.0
8614,749.9999,3.20667,0.24847,2.0,0.0,0.0
8615,759.9999,3.22,0.20258,2.0,0.0,0.0
8621,819.9999,3.32667,0.26367,2.0,0.0,0.0
8622,829.9999,3.24,0.25695,2.0,0.0,0.0
8623,839.9999,3.34,0.23313000000000006,2.0,0.0,0.0
8624,849.9999,3.36,0.26054,2.0,0.0,0.0
8630,49.9999,3.98667,0.09702,2.0,0.0,0.0
8634,89.9999,3.66,0.18952,2.0,0.0,0.0
8637,119.9999,3.72667,0.23349,2.0,0.0,0.0
8641,159.9999,3.34667,0.21971,2.0,0.0,0.0
8644,189.9999,3.02,0.1099,2.0,0.0,0.0
8646,209.9999,3.20667,0.24766,2.0,0.0,0.0
8647,219.9999,3.27333,0.22266,2.0,0.0,0.0
8651,259.9999,3.38667,0.24132,2.0,0.0,0.0
8656,309.9999,3.00667,0.17816,2.0,0.0,0.0
8657,319.9999,3.1266700000000003,0.20396,2.0,0.0,0.0
8658,329.9999,3.21333,0.11045,2.0,0.0,0.0
8663,379.9999,3.20667,0.24011,2.0,0.0,0.0
8665,399.9999,3.2,0.17926,2.0,0.0,0.0
8669,439.9999,3.29333,0.27517,2.0,0.0,0.0
8670,449.9999,3.26667,0.1737,2.0,0.0,0.0
8674,489.9999,3.16667,0.21114,2.0,0.0,0.0
8677,519.9999,3.26667,0.1239,2.0,0.0,0.0
8682,569.9999,3.29333,0.06792999999999999,2.0,0.0,0.0
8683,579.9999,3.1066700000000003,0.05673,2.0,0.0,0.0
8684,589.9999,3.11333,0.02692,2.0,0.0,0.0
8687,619.9999,3.15333,0.03762,2.0,0.0,0.0
8688,629.9999,3.24667,0.08757999999999999,2.0,0.0,0.0
8690,649.9999,3.0,0.07205,2.0,0.0,0.0
8691,659.9999,2.92667,0.04325,2.0,0.0,0.0
8694,689.9999,3.07333,0.12439,2.0,0.0,0.0
8696,709.9999,3.02667,0.14229,2.0,0.0,0.0
8698,729.9999,2.87333,0.0597,2.0,0.0,0.0
8700,749.9999,3.18,0.19107,2.0,0.0,0.0
8704,789.9999,2.72667,0.12466,2.0,0.0,0.0
8705,799.9999,3.25333,0.1593,2.0,0.0,0.0
8707,819.9999,3.28,0.18488,2.0,0.0,0.0
8709,839.9999,3.07333,0.14037,2.0,0.0,0.0
8711,0.0,5.56,0.99428,2.0,2.0,0.0
8712,9.9999,5.42,0.9042,2.0,1.0,0.0
8713,19.9999,5.24,0.83388,2.0,1.0,0.0
8714,29.9999,4.98,0.73843,2.0,1.0,0.0
8722,109.9999,4.16667,0.48607,2.0,1.0,0.0
8723,119.9999,4.21333,0.49896,2.0,1.0,0.0
8724,129.9999,4.04667,0.42304,2.0,1.0,0.0
8725,139.9999,4.0,0.42032,2.0,0.0,0.0
8726,149.9999,3.84,0.39038,2.0,0.0,0.0
8728,169.9999,3.5333300000000003,0.34385,2.0,0.0,0.0
8729,179.9999,3.42,0.29439,2.0,0.0,0.0
8732,209.9999,3.54,0.32359,2.0,0.0,0.0
8733,219.9999,3.58,0.36087,2.0,0.0,0.0
8734,229.9999,3.4933300000000003,0.30537,2.0,0.0,0.0
8735,239.9999,3.5,0.28017,2.0,0.0,0.0
8736,249.9999,3.44,0.28158,2.0,0.0,0.0
8740,289.9999,3.24,0.26164,2.0,0.0,0.0
8741,299.9999,3.52,0.31032,2.0,0.0,0.0
8743,319.9999,3.32,0.3499,2.0,0.0,0.0
8747,359.9999,3.33333,0.29513,2.0,0.0,0.0
8748,369.9999,3.26,0.25706,2.0,0.0,0.0
8752,409.9999,3.43333,0.20659,2.0,0.0,0.0
8753,419.9999,3.36667,0.26429,2.0,0.0,0.0
8756,449.9999,3.4733300000000003,0.12813,2.0,0.0,0.0
8757,459.9999,3.41333,0.17309000000000002,2.0,0.0,0.0
8759,479.9999,3.2866699999999995,0.24598000000000006,2.0,0.0,0.0
8761,499.9999,3.39333,0.25529,2.0,0.0,0.0
8763,519.9999,3.36,0.25031,2.0,0.0,0.0
8765,539.9999,3.36,0.17907,2.0,0.0,0.0
8768,569.9999,3.2866699999999995,0.18612,2.0,0.0,0.0
8769,579.9999,3.2,0.14351,2.0,0.0,0.0
8771,599.9999,3.19333,0.0713,2.0,0.0,0.0
8772,609.9999,3.27333,0.16082,2.0,0.0,0.0
8773,619.9999,3.1066700000000003,0.16609000000000002,2.0,0.0,0.0
8775,639.9999,3.27333,0.19362,2.0,0.0,0.0
8776,649.9999,3.11333,0.20592,2.0,0.0,0.0
8777,659.9999,3.17333,0.21913,2.0,0.0,0.0
8778,669.9999,3.22667,0.18888,2.0,0.0,0.0
8779,679.9999,2.78,0.22288,2.0,0.0,0.0
8780,689.9999,3.01333,0.21383,2.0,0.0,0.0
8782,709.9999,3.36,0.30424,2.0,0.0,0.0
8783,719.9999,3.44,0.38605,2.0,0.0,0.0
8788,769.9999,3.1,0.2619,2.0,0.0,0.0
8789,779.9999,3.06,0.22964,2.0,0.0,0.0
8792,809.9999,3.1,0.2678,2.0,0.0,0.0
8793,819.9999,3.0,0.18764,2.0,0.0,0.0
8794,829.9999,3.27333,0.2046,2.0,0.0,0.0
8795,839.9999,3.09333,0.17156,2.0,0.0,0.0
8797,0.0,4.94667,0.11904,2.0,1.0,0.0
8799,19.9999,4.76,0.1714,2.0,1.0,0.0
8802,49.9999,4.32667,0.26055,2.0,1.0,0.0
8806,89.9999,3.753330000000001,0.10182,2.0,0.0,0.0
8808,109.9999,3.72667,0.07706,2.0,0.0,0.0
8809,119.9999,3.66,0.07955,2.0,0.0,0.0
8812,149.9999,3.44,0.15023,2.0,0.0,0.0
8813,159.9999,3.44,0.1458,2.0,0.0,0.0
8815,179.9999,3.48667,0.17461,2.0,0.0,0.0
8817,199.9999,3.33333,0.12922,2.0,0.0,0.0
8819,219.9999,3.15333,0.15650999999999998,2.0,0.0,0.0
8821,239.9999,3.33333,0.14490999999999998,2.0,0.0,0.0
8822,249.9999,3.45333,0.07426,2.0,0.0,0.0
8823,259.9999,3.24,0.15558,2.0,0.0,0.0
8824,269.9999,2.97333,0.08838,2.0,0.0,0.0
8825,279.9999,3.12,0.13216,2.0,0.0,0.0
8826,289.9999,3.08667,0.17512,2.0,0.0,0.0
8827,299.9999,3.1066700000000003,0.18729,2.0,0.0,0.0
8828,309.9999,3.33333,0.20352,2.0,0.0,0.0
8830,329.9999,3.24,0.27903,2.0,0.0,0.0
8832,349.9999,3.32,0.21268,2.0,0.0,0.0
8834,369.9999,3.37333,0.25481,2.0,0.0,0.0
8838,409.9999,3.31333,0.27069,2.0,0.0,0.0
8839,419.9999,3.24,0.20588,2.0,0.0,0.0
8841,439.9999,3.21333,0.18513,2.0,0.0,0.0
8843,459.9999,3.24,0.15273,2.0,0.0,0.0
8844,469.9999,3.14667,0.17314000000000002,2.0,0.0,0.0
8846,489.9999,3.31333,0.22423,2.0,0.0,0.0
8847,499.9999,3.23333,0.12273,2.0,0.0,0.0
8848,509.9999,3.24,0.17015,2.0,0.0,0.0
8849,519.9999,3.18667,0.23501,2.0,0.0,0.0
8850,529.9999,3.32,0.29416,2.0,0.0,0.0
8851,539.9999,3.46667,0.29395,2.0,0.0,0.0
8852,549.9999,3.14667,0.25893,2.0,0.0,0.0
8853,559.9999,3.37333,0.3217,2.0,0.0,0.0
8854,569.9999,3.44,0.3041,2.0,0.0,0.0
8855,579.9999,3.14667,0.23156,2.0,0.0,0.0
8857,599.9999,3.40667,0.27544,2.0,0.0,0.0
8858,609.9999,3.24,0.27663000000000004,2.0,0.0,0.0
8859,619.9999,3.5333300000000003,0.28935,2.0,0.0,0.0
8860,629.9999,3.52667,0.2298,2.0,0.0,0.0
8861,639.9999,3.58,0.19514,2.0,0.0,0.0
8863,659.9999,3.64,0.3095,2.0,0.0,0.0
8864,669.9999,3.38,0.30881,2.0,0.0,0.0
8865,679.9999,3.5133300000000003,0.26964,2.0,0.0,0.0
8867,699.9999,3.21333,0.20624,2.0,0.0,0.0
8868,709.9999,3.15333,0.21433,2.0,0.0,0.0
8871,739.9999,3.12,0.2412,2.0,0.0,0.0
8872,749.9999,3.14,0.21295,2.0,0.0,0.0
8874,769.9999,3.13333,0.20725,2.0,0.0,0.0
8875,779.9999,3.26,0.16726,2.0,0.0,0.0
8877,799.9999,3.03333,0.16909000000000002,2.0,0.0,0.0
8878,809.9999,3.24667,0.12567,2.0,0.0,0.0
8880,829.9999,3.34667,0.23819,2.0,0.0,0.0
8882,849.9999,3.18667,0.20589,2.0,0.0,0.0
8883,0.0,4.94667,0.11904,2.0,1.0,0.0
8884,9.9999,4.84,0.11973,2.0,1.0,0.0
8888,49.9999,4.14,0.11752,2.0,1.0,0.0
8891,79.9999,3.85333,0.10778,2.0,0.0,0.0
8893,99.9999,3.61333,0.13965,2.0,0.0,0.0
8896,129.9999,3.5533300000000003,0.15143,2.0,0.0,0.0
8897,139.9999,3.44,0.09434,2.0,0.0,0.0
8900,169.9999,3.38,0.18488,2.0,0.0,0.0
8906,229.9999,3.23333,0.07493,2.0,0.0,0.0
8907,239.9999,3.25333,0.02714,2.0,0.0,0.0
8908,249.9999,3.28,0.06751,2.0,0.0,0.0
8909,259.9999,3.5,0.06681000000000001,2.0,0.0,0.0
8910,269.9999,3.2,0.15459,2.0,0.0,0.0
8915,319.9999,3.30667,0.08631,2.0,0.0,0.0
8916,329.9999,3.25333,0.08387,2.0,0.0,0.0
8919,359.9999,3.26,0.06135,2.0,0.0,0.0
8921,379.9999,2.96667,0.02806,2.0,0.0,0.0
8923,399.9999,3.04667,0.0583,2.0,0.0,0.0
8925,419.9999,3.16667,0.08258,2.0,0.0,0.0
8927,439.9999,3.01333,0.01267,2.0,0.0,0.0
8928,449.9999,3.26667,0.02369,2.0,0.0,0.0
8930,469.9999,3.09333,0.02744,2.0,0.0,0.0
8931,479.9999,3.16667,0.14726,2.0,0.0,0.0
8933,499.9999,3.14,0.06351,2.0,0.0,0.0
8935,519.9999,3.07333,0.06573999999999999,2.0,0.0,0.0
8936,529.9999,3.08,0.09304,2.0,0.0,0.0
8939,559.9999,3.26667,0.06998,2.0,0.0,0.0
8941,579.9999,3.36,0.2099,2.0,0.0,0.0
8942,589.9999,3.3,0.17658,2.0,0.0,0.0
8943,599.9999,3.2,0.15596,2.0,0.0,0.0
8944,609.9999,3.15333,0.19549,2.0,0.0,0.0
8945,619.9999,2.98,0.16397,2.0,0.0,0.0
8946,629.9999,3.2866699999999995,0.18282,2.0,0.0,0.0
8947,639.9999,3.1,0.11156,2.0,0.0,0.0
8948,649.9999,3.04,0.09499,2.0,0.0,0.0
8952,689.9999,2.97333,0.08839,2.0,0.0,0.0
8953,699.9999,3.07333,0.1162,2.0,0.0,0.0
8955,719.9999,3.26667,0.09439,2.0,0.0,0.0
8957,739.9999,3.2,0.10227,2.0,0.0,0.0
8958,749.9999,3.37333,0.12073,2.0,0.0,0.0
8960,769.9999,3.4733300000000003,0.1888,2.0,0.0,0.0
8961,779.9999,3.42667,0.21104,2.0,0.0,0.0
8962,789.9999,3.27333,0.2624,2.0,0.0,0.0
8963,799.9999,3.28,0.21669,2.0,0.0,0.0
8965,819.9999,3.36667,0.1695,2.0,0.0,0.0
8966,829.9999,3.15333,0.18329,2.0,0.0,0.0
8967,839.9999,3.26667,0.17288,2.0,0.0,0.0
8969,0.0,5.56,0.99428,2.0,2.0,0.0
8970,9.9999,5.36,0.86749,2.0,1.0,0.0
8972,29.9999,4.9333300000000015,0.75067,2.0,1.0,0.0
8974,49.9999,4.74,0.68184,2.0,1.0,0.0
8978,89.9999,4.22667,0.5727899999999999,2.0,1.0,0.0
8979,99.9999,4.24,0.53835,2.0,1.0,0.0
8980,109.9999,4.15333,0.56748,2.0,1.0,0.0
8981,119.9999,4.08,0.51078,2.0,1.0,0.0
8984,149.9999,3.9,0.48395,2.0,0.0,0.0
8987,179.9999,3.64667,0.36278,2.0,0.0,0.0
8992,229.9999,3.48,0.35073000000000004,2.0,0.0,0.0
8993,239.9999,3.6,0.30028,2.0,0.0,0.0
8999,299.9999,3.5533300000000003,0.35157,2.0,0.0,0.0
9001,319.9999,3.44,0.33234,2.0,0.0,0.0
9002,329.9999,3.5333300000000003,0.31604,2.0,0.0,0.0
9003,339.9999,3.48667,0.27105,2.0,0.0,0.0
9004,349.9999,3.34667,0.30269,2.0,0.0,0.0
9005,359.9999,3.24667,0.33559,2.0,0.0,0.0
9006,369.9999,3.26,0.25799,2.0,0.0,0.0
9007,379.9999,3.41333,0.27169,2.0,0.0,0.0
9009,399.9999,3.25333,0.24361,2.0,0.0,0.0
9010,409.9999,3.15333,0.27544,2.0,0.0,0.0
9011,419.9999,3.34,0.29074,2.0,0.0,0.0
9013,439.9999,3.22,0.26583,2.0,0.0,0.0
9015,459.9999,3.40667,0.29143,2.0,0.0,0.0
9016,469.9999,3.39333,0.29745,2.0,0.0,0.0
9018,489.9999,3.31333,0.16995,2.0,0.0,0.0
9024,549.9999,3.46667,0.36849,2.0,0.0,0.0
9030,609.9999,3.45333,0.26184,2.0,0.0,0.0
9034,649.9999,3.54667,0.32517,2.0,0.0,0.0
9037,679.9999,3.27333,0.23947,2.0,0.0,0.0
9038,689.9999,3.38,0.28637,2.0,0.0,0.0
9039,699.9999,3.23333,0.24524,2.0,0.0,0.0
9040,709.9999,3.16667,0.17318,2.0,0.0,0.0
9042,729.9999,3.34667,0.25523,2.0,0.0,0.0
9048,789.9999,3.46667,0.17495,2.0,0.0,0.0
9049,799.9999,3.26667,0.06825,2.0,0.0,0.0
9051,819.9999,3.26667,0.04061,2.0,0.0,0.0
9052,829.9999,3.35333,0.01685,2.0,0.0,0.0
9054,849.9999,3.16667,0.11228,2.0,0.0,0.0
9055,0.0,4.94667,0.11904,0.0,1.0,0.0
9056,9.9999,4.83333,0.14412,2.0,1.0,0.0
9058,29.9999,4.38667,0.21028,2.0,1.0,0.0
9059,39.9999,4.22667,0.19994,2.0,1.0,0.0
9060,49.9999,4.17333,0.17620999999999998,2.0,1.0,0.0
9061,59.9999,4.1466699999999985,0.12333,2.0,1.0,0.0
9062,69.9999,3.97333,0.11843,2.0,0.0,0.0
9063,79.9999,3.96667,0.12079,2.0,0.0,0.0
9064,89.9999,3.86667,0.10205,2.0,0.0,0.0
9068,129.9999,3.41333,0.06386,2.0,0.0,0.0
9070,149.9999,3.39333,0.08362,2.0,0.0,0.0
9071,159.9999,3.33333,0.06998,2.0,0.0,0.0
9073,179.9999,3.2866699999999995,0.08861000000000001,2.0,0.0,0.0
9076,209.9999,3.39333,0.099,2.0,0.0,0.0
9078,229.9999,3.14667,0.08416,2.0,0.0,0.0
9079,239.9999,3.12,0.06234,2.0,0.0,0.0
9086,309.9999,3.06667,0.06559,2.0,0.0,0.0
9089,339.9999,3.33333,0.08769,2.0,0.0,0.0
9090,349.9999,3.19333,0.14023,2.0,0.0,0.0
9093,379.9999,3.12,0.1944,2.0,0.0,0.0
9097,419.9999,3.01333,0.14439000000000002,2.0,0.0,0.0
9098,429.9999,3.14,0.07815,2.0,0.0,0.0
9099,439.9999,3.01333,0.19945,2.0,0.0,0.0
9102,469.9999,3.19333,0.18799,2.0,0.0,0.0
9105,499.9999,3.03333,0.18832,2.0,0.0,0.0
9106,509.9999,3.36,0.21811,2.0,0.0,0.0
9107,519.9999,3.22,0.12865,2.0,0.0,0.0
9108,529.9999,3.02,0.15952,2.0,0.0,0.0
9109,539.9999,3.23333,0.23222,2.0,0.0,0.0
9113,579.9999,3.3,0.12151,2.0,0.0,0.0
9116,609.9999,3.26,0.24798,2.0,0.0,0.0
9119,639.9999,3.33333,0.27078,2.0,0.0,0.0
9120,649.9999,3.43333,0.31296,2.0,0.0,0.0
9122,669.9999,3.07333,0.12863,2.0,0.0,0.0
9123,679.9999,3.18,0.18442,2.0,0.0,0.0
9124,689.9999,3.14,0.21203,2.0,0.0,0.0
9125,699.9999,3.36667,0.22081,2.0,0.0,0.0
9126,709.9999,3.44,0.15693,2.0,0.0,0.0
9130,749.9999,3.18667,0.14743,2.0,0.0,0.0
9132,769.9999,3.18667,0.05319,2.0,0.0,0.0
9133,779.9999,3.24667,0.06253,2.0,0.0,0.0
9134,789.9999,3.18,0.04137,2.0,0.0,0.0
9138,829.9999,3.04667,0.05244,2.0,0.0,0.0
9140,849.9999,3.08667,0.0227,2.0,0.0,0.0
9147,59.9999,4.026669999999998,0.18433,2.0,1.0,0.0
9148,69.9999,3.99333,0.21409,2.0,0.0,0.0
9154,129.9999,3.69333,0.21562,2.0,0.0,0.0
9156,149.9999,3.4733300000000003,0.2393,2.0,0.0,0.0
9157,159.9999,3.7,0.22537,2.0,0.0,0.0
9158,169.9999,3.42667,0.21081,2.0,0.0,0.0
9159,179.9999,3.64667,0.28259,2.0,0.0,0.0
9160,189.9999,3.60667,0.22206,2.0,0.0,0.0
9165,239.9999,3.40667,0.18153,2.0,0.0,0.0
9166,249.9999,3.62,0.15698,2.0,0.0,0.0
9169,279.9999,3.4,0.15894,2.0,0.0,0.0
9170,289.9999,3.6,0.13444,2.0,0.0,0.0
9171,299.9999,3.31333,0.1777,2.0,0.0,0.0
9173,319.9999,3.34,0.2504,2.0,0.0,0.0
9174,329.9999,3.36,0.26269000000000003,2.0,0.0,0.0
9175,339.9999,3.29333,0.24827,2.0,0.0,0.0
9176,349.9999,3.22667,0.26985,2.0,0.0,0.0
9177,359.9999,3.06667,0.17597000000000002,2.0,0.0,0.0
9179,379.9999,3.2,0.18977,2.0,0.0,0.0
9180,389.9999,3.3,0.2089,2.0,0.0,0.0
9181,399.9999,3.22,0.12942,2.0,0.0,0.0
9183,419.9999,3.32,0.14794000000000002,2.0,0.0,0.0
9184,429.9999,3.21333,0.15405,2.0,0.0,0.0
9186,449.9999,3.19333,0.13699999999999998,2.0,0.0,0.0
9187,459.9999,3.19333,0.16956,2.0,0.0,0.0
9188,469.9999,3.34667,0.21238,2.0,0.0,0.0
9191,499.9999,3.17333,0.1474,2.0,0.0,0.0
9193,519.9999,3.32,0.21487,2.0,0.0,0.0
9194,529.9999,3.16667,0.12043,2.0,0.0,0.0
9195,539.9999,3.08667,0.14244,2.0,0.0,0.0
9196,549.9999,3.12,0.14169,2.0,0.0,0.0
9198,569.9999,3.16667,0.09668,2.0,0.0,0.0
9199,579.9999,3.00667,0.09891,2.0,0.0,0.0
9200,589.9999,3.00667,0.09016,2.0,0.0,0.0
9201,599.9999,3.13333,0.14069,2.0,0.0,0.0
9202,609.9999,3.37333,0.1096,2.0,0.0,0.0
9205,639.9999,3.45333,0.19145,2.0,0.0,0.0
9206,649.9999,3.06,0.13430999999999998,2.0,0.0,0.0
9208,669.9999,3.22,0.07707,2.0,0.0,0.0
9209,679.9999,3.04,0.05009,2.0,0.0,0.0
9211,699.9999,3.09333,0.15606,2.0,0.0,0.0
9212,709.9999,3.06,0.1127,2.0,0.0,0.0
9214,729.9999,3.16667,0.04068,2.0,0.0,0.0
9215,739.9999,2.94667,0.08242000000000001,2.0,0.0,0.0
9219,779.9999,3.34,0.02184,2.0,0.0,0.0
9220,789.9999,2.89333,0.07917,2.0,0.0,0.0
9223,819.9999,3.18,0.10274,2.0,0.0,0.0
9227,0.0,1.68667,0.05184,0.0,0.0,0.0
9231,39.9999,2.14,0.055310000000000005,2.0,0.0,0.0
9233,59.9999,2.16,0.07696,2.0,0.0,0.0
9234,69.9999,2.44667,0.0626,2.0,0.0,0.0
9235,79.9999,2.25333,0.04494,2.0,0.0,0.0
9236,89.9999,2.36667,0.0362,2.0,0.0,0.0
9237,99.9999,2.48,0.02614,2.0,0.0,0.0
9241,139.9999,2.52,0.08607999999999999,2.0,0.0,0.0
9242,149.9999,2.74667,0.10859,2.0,0.0,0.0
9245,179.9999,2.66,0.03476,2.0,0.0,0.0
9246,189.9999,2.6066700000000003,0.10474,2.0,0.0,0.0
9247,199.9999,2.66,0.08539,2.0,0.0,0.0
9250,229.9999,2.99333,0.10372,2.0,0.0,0.0
9255,279.9999,3.07333,0.16130999999999998,2.0,0.0,0.0
9257,299.9999,3.01333,0.17343,2.0,0.0,0.0
9259,319.9999,2.88667,0.1913,2.0,0.0,0.0
9260,329.9999,3.05333,0.23633,2.0,0.0,0.0
9265,379.9999,3.1,0.14639000000000002,2.0,0.0,0.0
9274,469.9999,3.22667,0.1149,2.0,0.0,0.0
9276,489.9999,3.18,0.05334,2.0,0.0,0.0
9280,529.9999,3.02667,0.02276,2.0,0.0,0.0
9281,539.9999,2.96667,0.0538,2.0,0.0,0.0
9285,579.9999,2.88,0.11844,2.0,0.0,0.0
9286,589.9999,3.20667,0.07553,2.0,0.0,0.0
9289,619.9999,3.06,0.08062000000000001,2.0,0.0,0.0
9291,639.9999,3.02,0.18039,2.0,0.0,0.0
9294,669.9999,3.02667,0.10125,2.0,0.0,0.0
9296,689.9999,3.16,0.10793,2.0,0.0,0.0
9297,699.9999,3.17333,0.10194,2.0,0.0,0.0
9299,719.9999,3.02,0.01177,2.0,0.0,0.0
9300,729.9999,3.23333,0.08544,2.0,0.0,0.0
9302,749.9999,3.22,0.051620000000000006,2.0,0.0,0.0
9303,759.9999,3.04667,0.07286000000000001,2.0,0.0,0.0
9304,769.9999,3.22667,0.17326,2.0,0.0,0.0
9305,779.9999,3.16667,0.17816,2.0,0.0,0.0
9307,799.9999,3.27333,0.07162,2.0,0.0,0.0
9311,839.9999,2.86,0.05124,2.0,0.0,0.0
9312,849.9999,3.13333,0.18199,2.0,0.0,0.0
9313,0.0,1.7466700000000002,0.02671,0.0,0.0,0.0
9314,4.9999,1.64,0.06865,1.0,0.0,0.0
9317,19.9999,1.84,0.08408,1.0,0.0,0.0
9319,29.9999,1.65333,0.0408,1.0,0.0,0.0
9320,34.9999,1.78667,0.0325,1.0,0.0,0.0
9323,49.9999,1.62667,0.06627000000000001,1.0,0.0,0.0
9327,69.9999,1.68,0.02155,1.0,0.0,0.0
9332,94.9999,1.68667,0.09606,1.0,0.0,0.0
9340,134.9999,1.68667,0.1154,1.0,0.0,0.0
9342,144.9999,1.71333,0.05644,1.0,0.0,0.0
9344,154.9999,1.7466700000000002,0.03989,1.0,0.0,0.0
9345,159.9999,1.78667,0.01977,1.0,0.0,0.0
