level_0,Time,C6_avg,psi6,V,S-2,S-1,S0
2485,399.9999,5.56,0.99557,4.0,2.0,2.0,2.0
2486,409.9999,5.56,0.99575,4.0,2.0,2.0,2.0
2487,419.9999,5.56,0.99456,4.0,2.0,2.0,2.0
2488,429.9999,5.56,0.99539,4.0,2.0,2.0,2.0
2489,439.9999,5.56,0.99591,4.0,2.0,2.0,2.0
2490,449.9999,5.56,0.99452,4.0,2.0,2.0,1.0
2491,459.9999,5.56,0.99638,4.0,2.0,2.0,2.0
2492,469.9999,5.56,0.9958,4.0,2.0,2.0,1.0
2493,479.9999,5.56,0.99623,4.0,2.0,2.0,1.0
2494,489.9999,5.56,0.99627,4.0,2.0,2.0,1.0
2495,499.9999,5.56,0.99482,4.0,2.0,2.0,2.0
2496,509.9999,5.56,0.99648,4.0,2.0,2.0,2.0
2497,519.9999,5.56,0.99538,4.0,2.0,2.0,2.0
2498,529.9999,5.56,0.99453,4.0,2.0,2.0,2.0
2499,539.9999,5.56,0.99192,4.0,2.0,2.0,2.0
2500,549.9999,5.54,0.98943,4.0,2.0,1.0,2.0
2501,559.9999,5.56,0.9964,4.0,2.0,2.0,2.0
2502,569.9999,5.55333,0.98977,4.0,2.0,1.0,2.0
2503,579.9999,5.54,0.98843,4.0,2.0,1.0,2.0
2504,589.9999,5.54,0.98767,4.0,2.0,1.0,2.0
2505,599.9999,5.56,0.9962,4.0,2.0,2.0,2.0
2506,609.9999,5.56,0.99347,4.0,2.0,2.0,2.0
2507,619.9999,5.56,0.99327,4.0,2.0,2.0,2.0
2508,629.9999,5.56,0.99485,4.0,2.0,2.0,2.0
2509,639.9999,5.56,0.99634,4.0,2.0,2.0,2.0
2510,649.9999,5.56,0.9940000000000001,4.0,1.0,2.0,2.0
2511,659.9999,5.56,0.99356,4.0,2.0,2.0,2.0
2512,669.9999,5.56,0.99651,4.0,1.0,2.0,2.0
2513,679.9999,5.56,0.99598,4.0,1.0,2.0,2.0
2514,689.9999,5.56,0.99366,4.0,1.0,2.0,2.0
2515,699.9999,5.56,0.99466,4.0,2.0,2.0,2.0
2516,709.9999,5.56,0.99566,4.0,2.0,2.0,2.0
2517,719.9999,5.56,0.99519,4.0,2.0,2.0,2.0
2518,729.9999,5.56,0.99429,4.0,2.0,2.0,2.0
2519,739.9999,5.56,0.99416,4.0,2.0,2.0,2.0
2520,749.9999,5.56,0.99545,4.0,2.0,2.0,2.0
2521,759.9999,5.56,0.99508,4.0,2.0,2.0,2.0
2522,769.9999,5.56,0.99561,4.0,2.0,2.0,2.0
2523,779.9999,5.56,0.99443,4.0,2.0,2.0,1.0
2524,789.9999,5.56,0.99462,4.0,2.0,2.0,2.0
2525,799.9999,5.56,0.99572,4.0,2.0,2.0,2.0
2526,809.9999,5.56,0.99574,4.0,2.0,2.0,2.0
2527,819.9999,5.56,0.99589,4.0,2.0,2.0,2.0
2528,829.9999,5.56,0.99513,4.0,2.0,2.0,2.0
2529,839.9999,5.56,0.99676,4.0,2.0,2.0,2.0
2530,849.9999,5.56,0.99281,4.0,2.0,2.0,2.0
2531,859.9999,5.55333,0.99199,4.0,2.0,2.0,2.0
2532,869.9999,5.56,0.99201,4.0,2.0,2.0,2.0
2533,879.9999,5.54,0.98892,4.0,2.0,1.0,2.0
2534,889.9999,5.56,0.99514,4.0,2.0,2.0,2.0
2535,899.9999,5.56,0.99494,4.0,2.0,2.0,2.0
2537,109.9999,4.91333,0.13932,4.0,1.0,1.0,1.0
2538,119.9999,4.94,0.12647,4.0,1.0,1.0,1.0
2540,139.9999,4.94667,0.13798,4.0,1.0,1.0,1.0
2542,159.9999,4.95333,0.13801,4.0,1.0,1.0,1.0
2543,169.9999,4.92667,0.15119000000000002,4.0,1.0,1.0,1.0
2545,189.9999,4.9333300000000015,0.1332,4.0,1.0,1.0,1.0
2547,209.9999,4.96667,0.12968,4.0,1.0,1.0,1.0
2551,249.9999,4.95333,0.12541,4.0,1.0,1.0,1.0
2552,259.9999,4.96,0.14034000000000002,4.0,1.0,1.0,1.0
2553,269.9999,4.96,0.14872,4.0,1.0,1.0,1.0
2556,299.9999,4.95333,0.1359,4.0,1.0,1.0,1.0
2558,319.9999,4.92,0.13452,4.0,1.0,1.0,1.0
2560,339.9999,4.94,0.13249,4.0,1.0,1.0,1.0
2563,369.9999,4.94667,0.14082999999999998,4.0,1.0,1.0,1.0
2564,379.9999,4.94667,0.14068,4.0,1.0,1.0,1.0
2567,409.9999,4.92,0.1317,4.0,1.0,1.0,1.0
2574,479.9999,4.99333,0.11779,4.0,1.0,1.0,1.0
2575,489.9999,4.94,0.14449,4.0,1.0,1.0,1.0
2576,499.9999,4.94667,0.13546,4.0,1.0,1.0,1.0
2577,509.9999,4.94667,0.14987,4.0,1.0,1.0,1.0
2579,529.9999,4.96667,0.14049,4.0,1.0,1.0,1.0
2581,549.9999,4.96667,0.11654,4.0,1.0,1.0,1.0
2582,559.9999,4.96667,0.15055,4.0,1.0,1.0,1.0
2584,579.9999,4.94667,0.14674,4.0,1.0,1.0,1.0
2586,599.9999,4.92,0.14303,4.0,1.0,1.0,1.0
2589,629.9999,4.94,0.13177,4.0,1.0,1.0,1.0
2590,639.9999,4.90667,0.13766,4.0,1.0,1.0,1.0
2593,669.9999,4.94,0.15212,4.0,1.0,1.0,1.0
2595,689.9999,4.9333300000000015,0.13143,4.0,1.0,1.0,1.0
2596,699.9999,4.9333300000000015,0.13379000000000002,4.0,1.0,1.0,1.0
2597,709.9999,4.92667,0.13055999999999998,4.0,1.0,1.0,1.0
2598,719.9999,4.96667,0.1214,4.0,1.0,1.0,1.0
2599,729.9999,4.94667,0.13585999999999998,4.0,1.0,1.0,1.0
2600,739.9999,4.94,0.13347,4.0,1.0,1.0,1.0
2601,749.9999,4.92,0.13804,4.0,1.0,1.0,1.0
2602,759.9999,4.94,0.13931,4.0,1.0,1.0,1.0
2604,779.9999,4.94,0.1296,4.0,1.0,1.0,1.0
2605,789.9999,4.96,0.12396,4.0,1.0,1.0,1.0
2608,819.9999,5.0,0.13708,4.0,1.0,1.0,1.0
2610,839.9999,4.94,0.14346,4.0,1.0,1.0,1.0
2611,849.9999,4.92,0.13326,4.0,1.0,1.0,1.0
2616,899.9999,4.94667,0.13868,4.0,1.0,1.0,1.0
2617,99.9999,5.22,0.61338,4.0,0.0,1.0,2.0
2618,109.9999,5.28,0.6991,4.0,1.0,1.0,2.0
2619,119.9999,5.4333300000000015,0.8324799999999999,4.0,1.0,1.0,2.0
2620,129.9999,5.5,0.92883,4.0,1.0,1.0,2.0
2621,139.9999,5.53333,0.98648,4.0,1.0,1.0,2.0
2622,149.9999,5.54667,0.99091,4.0,1.0,2.0,2.0
2623,159.9999,5.56,0.99483,4.0,1.0,2.0,2.0
2624,169.9999,5.56,0.98998,4.0,1.0,1.0,2.0
2625,179.9999,5.54,0.98857,4.0,1.0,1.0,2.0
2626,189.9999,5.53333,0.9902,4.0,1.0,2.0,2.0
2627,199.9999,5.55333,0.99466,4.0,1.0,2.0,1.0
2628,209.9999,5.55333,0.99476,4.0,1.0,2.0,1.0
2630,229.9999,5.55333,0.99338,4.0,1.0,2.0,2.0
2631,239.9999,5.55333,0.99326,4.0,1.0,2.0,2.0
2632,249.9999,5.55333,0.99565,4.0,2.0,2.0,2.0
2633,259.9999,5.55333,0.99572,4.0,2.0,2.0,2.0
2634,269.9999,5.55333,0.99213,4.0,1.0,2.0,2.0
2635,279.9999,5.55333,0.99581,4.0,1.0,2.0,2.0
2636,289.9999,5.55333,0.9938,4.0,2.0,2.0,2.0
2637,299.9999,5.53333,0.9863,4.0,2.0,1.0,2.0
2638,309.9999,5.53333,0.9864,4.0,2.0,1.0,2.0
2639,319.9999,5.53333,0.98807,4.0,2.0,1.0,2.0
2640,329.9999,5.55333,0.99384,4.0,2.0,2.0,2.0
2641,339.9999,5.55333,0.99512,4.0,2.0,2.0,2.0
2642,349.9999,5.55333,0.99581,4.0,2.0,2.0,2.0
2643,359.9999,5.55333,0.99277,4.0,2.0,2.0,1.0
2644,369.9999,5.55333,0.99526,4.0,2.0,2.0,2.0
2645,379.9999,5.55333,0.99535,4.0,2.0,2.0,2.0
2646,389.9999,5.55333,0.99496,4.0,2.0,2.0,2.0
2647,399.9999,5.55333,0.99507,4.0,1.0,2.0,2.0
2648,409.9999,5.55333,0.99122,4.0,1.0,2.0,2.0
2649,419.9999,5.55333,0.99529,4.0,1.0,2.0,2.0
2650,429.9999,5.55333,0.99229,4.0,2.0,2.0,2.0
2651,439.9999,5.55333,0.99642,4.0,2.0,2.0,2.0
2652,449.9999,5.55333,0.99516,4.0,2.0,2.0,2.0
2653,459.9999,5.53333,0.98845,4.0,2.0,1.0,2.0
2654,469.9999,5.55333,0.99246,4.0,2.0,2.0,1.0
2656,489.9999,5.55333,0.99498,4.0,2.0,2.0,2.0
2657,499.9999,5.55333,0.99406,4.0,2.0,2.0,2.0
2658,509.9999,5.55333,0.99335,4.0,2.0,2.0,1.0
2660,529.9999,5.55333,0.996,4.0,2.0,2.0,2.0
2661,539.9999,5.55333,0.99578,4.0,2.0,2.0,2.0
2662,549.9999,5.55333,0.99584,4.0,2.0,2.0,2.0
2663,559.9999,5.55333,0.9961,4.0,1.0,2.0,1.0
2664,569.9999,5.53333,0.98837,4.0,2.0,1.0,1.0
2665,579.9999,5.53333,0.98957,4.0,2.0,1.0,2.0
2666,589.9999,5.55333,0.9912,4.0,2.0,2.0,2.0
2668,609.9999,5.53333,0.98763,4.0,2.0,1.0,2.0
2669,619.9999,5.54,0.98743,4.0,2.0,1.0,2.0
2670,629.9999,5.56,0.99631,4.0,2.0,2.0,2.0
2672,649.9999,5.56,0.99343,4.0,2.0,2.0,1.0
2673,659.9999,5.54,0.98799,4.0,2.0,1.0,2.0
2674,669.9999,5.54,0.9859,4.0,1.0,1.0,2.0
2675,679.9999,5.55333,0.99126,4.0,1.0,2.0,2.0
2676,689.9999,5.56,0.9925,4.0,2.0,2.0,2.0
2677,699.9999,5.54,0.98979,4.0,2.0,1.0,2.0
2678,709.9999,5.56,0.9966,4.0,1.0,2.0,2.0
2679,719.9999,5.56,0.99463,4.0,1.0,2.0,2.0
2680,729.9999,5.56,0.99569,4.0,2.0,2.0,2.0
2681,739.9999,5.54,0.98931,4.0,2.0,1.0,2.0
2682,749.9999,5.53333,0.98617,4.0,2.0,1.0,2.0
2683,759.9999,5.55333,0.99435,4.0,1.0,2.0,2.0
2684,769.9999,5.55333,0.99669,4.0,1.0,2.0,2.0
2685,779.9999,5.55333,0.99558,4.0,2.0,2.0,1.0
2686,789.9999,5.55333,0.99357,4.0,2.0,2.0,1.0
2687,799.9999,5.55333,0.99252,4.0,1.0,2.0,1.0
2688,809.9999,5.55333,0.99472,4.0,2.0,2.0,1.0
2689,819.9999,5.55333,0.99618,4.0,2.0,2.0,1.0
2690,829.9999,5.55333,0.99456,4.0,2.0,2.0,2.0
2691,839.9999,5.55333,0.99353,4.0,1.0,2.0,2.0
2692,849.9999,5.55333,0.99681,4.0,1.0,2.0,2.0
2693,859.9999,5.55333,0.99576,4.0,2.0,2.0,2.0
2694,869.9999,5.55333,0.99508,4.0,2.0,2.0,2.0
2695,879.9999,5.53333,0.98557,4.0,2.0,1.0,2.0
2696,889.9999,5.53333,0.9897,4.0,2.0,1.0,2.0
2697,899.9999,5.53333,0.98873,4.0,2.0,1.0,2.0
2698,99.9999,5.34667,0.60073,4.0,0.0,1.0,1.0
2699,109.9999,5.30667,0.6098,4.0,1.0,1.0,1.0
2702,139.9999,5.32,0.6354,4.0,1.0,1.0,2.0
2703,149.9999,5.3,0.65423,4.0,1.0,1.0,2.0
2704,159.9999,5.40667,0.6761199999999999,4.0,1.0,1.0,2.0
2705,169.9999,5.36667,0.71267,4.0,1.0,1.0,2.0
2706,179.9999,5.40667,0.7737,4.0,1.0,1.0,2.0
2707,189.9999,5.38667,0.81198,4.0,1.0,1.0,2.0
2708,199.9999,5.42667,0.85906,4.0,1.0,1.0,2.0
2709,209.9999,5.473330000000002,0.93982,4.0,1.0,1.0,2.0
2710,219.9999,5.486669999999998,0.95521,4.0,1.0,1.0,2.0
2711,229.9999,5.48,0.96915,4.0,1.0,1.0,2.0
2712,239.9999,5.55333,0.99111,4.0,1.0,2.0,2.0
2713,249.9999,5.57333,0.99292,4.0,1.0,2.0,2.0
2714,259.9999,5.57333,0.99313,4.0,1.0,2.0,2.0
2715,269.9999,5.57333,0.99535,4.0,1.0,2.0,2.0
2716,279.9999,5.57333,0.99674,4.0,1.0,2.0,2.0
2717,289.9999,5.57333,0.99606,4.0,1.0,2.0,2.0
2718,299.9999,5.57333,0.99492,4.0,1.0,2.0,2.0
2719,309.9999,5.57333,0.99433,4.0,1.0,2.0,2.0
2720,319.9999,5.57333,0.99657,4.0,1.0,2.0,2.0
2721,329.9999,5.57333,0.99582,4.0,1.0,2.0,2.0
2722,339.9999,5.57333,0.99188,4.0,2.0,2.0,2.0
2723,349.9999,5.57333,0.99635,4.0,2.0,2.0,2.0
2724,359.9999,5.57333,0.9949,4.0,2.0,2.0,2.0
2725,369.9999,5.57333,0.99535,4.0,2.0,2.0,2.0
2726,379.9999,5.57333,0.99488,4.0,2.0,2.0,2.0
2727,389.9999,5.57333,0.99626,4.0,2.0,2.0,2.0
2728,399.9999,5.57333,0.99487,4.0,2.0,2.0,2.0
2729,409.9999,5.57333,0.99537,4.0,2.0,2.0,2.0
2730,419.9999,5.57333,0.99612,4.0,2.0,2.0,2.0
2731,429.9999,5.57333,0.99458,4.0,2.0,2.0,2.0
2732,439.9999,5.57333,0.99685,4.0,2.0,2.0,2.0
2733,449.9999,5.57333,0.99444,4.0,2.0,2.0,2.0
2734,459.9999,5.57333,0.99518,4.0,2.0,2.0,2.0
2735,469.9999,5.57333,0.99609,4.0,2.0,2.0,2.0
2736,479.9999,5.57333,0.99506,4.0,2.0,2.0,2.0
2737,489.9999,5.57333,0.99502,4.0,2.0,2.0,2.0
2738,499.9999,5.57333,0.99437,4.0,2.0,2.0,2.0
2739,509.9999,5.57333,0.99467,4.0,2.0,2.0,2.0
2740,519.9999,5.57333,0.99618,4.0,2.0,2.0,2.0
2741,529.9999,5.57333,0.99636,4.0,2.0,2.0,2.0
2742,539.9999,5.57333,0.99593,4.0,2.0,2.0,2.0
2743,549.9999,5.57333,0.99597,4.0,2.0,2.0,2.0
2744,559.9999,5.57333,0.99634,4.0,2.0,2.0,2.0
2745,569.9999,5.57333,0.99572,4.0,2.0,2.0,2.0
2746,579.9999,5.57333,0.99511,4.0,2.0,2.0,2.0
2747,589.9999,5.57333,0.99633,4.0,2.0,2.0,2.0
2748,599.9999,5.57333,0.99683,4.0,2.0,2.0,2.0
2749,609.9999,5.57333,0.9956,4.0,2.0,2.0,2.0
2750,619.9999,5.57333,0.99583,4.0,2.0,2.0,2.0
2751,629.9999,5.57333,0.99479,4.0,2.0,2.0,2.0
2752,639.9999,5.57333,0.99661,4.0,2.0,2.0,2.0
2753,649.9999,5.57333,0.99445,4.0,2.0,2.0,2.0
2754,659.9999,5.57333,0.9958,4.0,2.0,2.0,2.0
2755,669.9999,5.57333,0.99597,4.0,2.0,2.0,2.0
2756,679.9999,5.57333,0.99537,4.0,2.0,2.0,2.0
2757,689.9999,5.57333,0.99402,4.0,2.0,2.0,2.0
2758,699.9999,5.57333,0.99535,4.0,2.0,2.0,2.0
2759,709.9999,5.57333,0.99671,4.0,2.0,2.0,2.0
2760,719.9999,5.57333,0.99599,4.0,2.0,2.0,2.0
2761,729.9999,5.57333,0.99637,4.0,2.0,2.0,2.0
2762,739.9999,5.57333,0.99599,4.0,2.0,2.0,2.0
2763,749.9999,5.57333,0.99317,4.0,2.0,2.0,2.0
2764,759.9999,5.57333,0.99535,4.0,2.0,2.0,2.0
2765,769.9999,5.57333,0.99649,4.0,2.0,2.0,2.0
2766,779.9999,5.57333,0.99625,4.0,2.0,2.0,2.0
2767,789.9999,5.57333,0.9951,4.0,2.0,2.0,2.0
2768,799.9999,5.57333,0.99379,4.0,2.0,2.0,2.0
2769,809.9999,5.57333,0.99552,4.0,2.0,2.0,2.0
2770,819.9999,5.57333,0.99646,4.0,2.0,2.0,2.0
2771,829.9999,5.57333,0.99517,4.0,2.0,2.0,2.0
2772,839.9999,5.57333,0.99579,4.0,2.0,2.0,2.0
2773,849.9999,5.57333,0.99621,4.0,2.0,2.0,2.0
2774,859.9999,5.57333,0.99536,4.0,2.0,2.0,2.0
2775,869.9999,5.57333,0.99594,4.0,2.0,2.0,2.0
2776,879.9999,5.57333,0.99425,4.0,2.0,2.0,2.0
2777,889.9999,5.57333,0.997,4.0,2.0,2.0,2.0
2778,899.9999,5.57333,0.99575,4.0,2.0,2.0,2.0
2779,99.9999,5.013330000000002,0.16960999999999998,4.0,1.0,1.0,1.0
2780,109.9999,4.94,0.14556,4.0,1.0,1.0,1.0
2782,129.9999,4.9333300000000015,0.14742,4.0,1.0,1.0,1.0
2787,179.9999,4.98,0.12542,4.0,1.0,1.0,1.0
2795,259.9999,4.92667,0.13018,4.0,1.0,1.0,1.0
2796,269.9999,4.94,0.13535,4.0,1.0,1.0,1.0
2797,279.9999,4.9333300000000015,0.12976,4.0,1.0,1.0,1.0
2799,299.9999,4.91333,0.13732,4.0,1.0,1.0,1.0
2800,309.9999,4.9333300000000015,0.13852,4.0,1.0,1.0,1.0
2805,359.9999,4.9333300000000015,0.13077,4.0,1.0,1.0,1.0
2806,369.9999,4.9333300000000015,0.13435999999999998,4.0,1.0,1.0,1.0
2807,379.9999,4.96,0.13474,4.0,1.0,1.0,1.0
2808,389.9999,4.91333,0.1466,4.0,1.0,1.0,1.0
2809,399.9999,4.9333300000000015,0.1252,4.0,1.0,1.0,1.0
2811,419.9999,4.973330000000002,0.13366,4.0,1.0,1.0,1.0
2814,449.9999,4.92667,0.13045,4.0,1.0,1.0,1.0
2815,459.9999,4.973330000000002,0.14495,4.0,1.0,1.0,1.0
2817,479.9999,4.92667,0.14175,4.0,1.0,1.0,1.0
2819,499.9999,4.94,0.15834,4.0,1.0,1.0,1.0
2822,529.9999,4.96667,0.15012,4.0,1.0,1.0,1.0
2826,569.9999,4.986669999999998,0.12179,4.0,1.0,1.0,1.0
2827,579.9999,4.9333300000000015,0.14458,4.0,1.0,1.0,1.0
2829,599.9999,4.92667,0.13112,4.0,1.0,1.0,1.0
2834,649.9999,5.03333,0.20194,4.0,1.0,1.0,1.0
2835,659.9999,5.00667,0.21027,4.0,1.0,1.0,1.0
2837,679.9999,5.00667,0.21107,4.0,1.0,1.0,1.0
2839,699.9999,5.00667,0.20887,4.0,1.0,1.0,1.0
2842,729.9999,5.04,0.19766,4.0,1.0,1.0,1.0
2845,759.9999,4.986669999999998,0.18302,4.0,1.0,1.0,1.0
2846,769.9999,5.04,0.19715,4.0,1.0,1.0,1.0
2847,779.9999,5.04,0.17404,4.0,1.0,1.0,1.0
2848,789.9999,5.04,0.18136,4.0,1.0,1.0,1.0
2849,799.9999,5.04667,0.17804,4.0,1.0,1.0,1.0
2851,819.9999,5.04,0.17826,4.0,1.0,1.0,1.0
2856,869.9999,5.06,0.15829,4.0,1.0,1.0,1.0
2858,889.9999,5.07333,0.2067,4.0,1.0,1.0,1.0
2859,899.9999,5.03333,0.19368,4.0,1.0,1.0,1.0
2860,99.9999,5.00667,0.20764,4.0,1.0,1.0,1.0
2861,109.9999,4.99333,0.20084,4.0,1.0,1.0,1.0
2862,119.9999,5.04667,0.19429,4.0,1.0,1.0,1.0
2863,129.9999,5.013330000000002,0.19102,4.0,1.0,1.0,1.0
2866,159.9999,4.99333,0.1927,4.0,1.0,1.0,1.0
2872,219.9999,5.06,0.24665,4.0,1.0,1.0,1.0
2875,249.9999,5.09333,0.25475,4.0,1.0,1.0,1.0
2876,259.9999,5.12,0.2552,4.0,1.0,1.0,1.0
2877,269.9999,5.11333,0.26572,4.0,1.0,1.0,1.0
2878,279.9999,5.12667,0.27773000000000003,4.0,1.0,1.0,1.0
2879,289.9999,5.12,0.27802,4.0,1.0,1.0,1.0
2880,299.9999,5.1066699999999985,0.2965,4.0,1.0,1.0,1.0
2881,309.9999,5.12,0.29713,4.0,1.0,1.0,1.0
2883,329.9999,5.1466699999999985,0.2906,4.0,1.0,1.0,1.0
2884,339.9999,5.15333,0.28677,4.0,1.0,1.0,1.0
2886,359.9999,5.15333,0.33493,4.0,1.0,1.0,1.0
2887,369.9999,5.19333,0.37021,4.0,1.0,1.0,1.0
2888,379.9999,5.19333,0.4261,4.0,1.0,1.0,1.0
2890,399.9999,5.28,0.43541,4.0,1.0,1.0,1.0
2893,429.9999,5.3,0.46327,4.0,1.0,1.0,1.0
2895,449.9999,5.29333,0.44782,4.0,1.0,1.0,1.0
2897,469.9999,5.28667,0.43024,4.0,1.0,1.0,1.0
2898,479.9999,5.28,0.43858,4.0,1.0,1.0,1.0
2899,489.9999,5.3133300000000006,0.44417,4.0,1.0,1.0,1.0
2900,499.9999,5.32667,0.44337,4.0,1.0,1.0,1.0
2902,519.9999,5.3,0.44999,4.0,1.0,1.0,1.0
2903,529.9999,5.2733300000000005,0.43144,4.0,1.0,1.0,1.0
2905,549.9999,5.28,0.4471,4.0,1.0,1.0,1.0
2907,569.9999,5.30667,0.43853,4.0,1.0,1.0,1.0
2908,579.9999,5.28,0.42762,4.0,1.0,1.0,1.0
2910,599.9999,5.32,0.42086,4.0,1.0,1.0,1.0
2911,609.9999,5.30667,0.43396,4.0,1.0,1.0,1.0
2912,619.9999,5.3133300000000006,0.4385600000000001,4.0,1.0,1.0,1.0
2915,649.9999,5.29333,0.43695,4.0,1.0,1.0,1.0
2918,679.9999,5.29333,0.42564,4.0,1.0,1.0,1.0
2919,689.9999,5.30667,0.4506,4.0,1.0,1.0,1.0
2920,699.9999,5.28,0.43944,4.0,1.0,1.0,1.0
2922,719.9999,5.28667,0.4456600000000001,4.0,1.0,1.0,1.0
2923,729.9999,5.29333,0.44502,4.0,1.0,1.0,1.0
2927,769.9999,5.28,0.4391600000000001,4.0,1.0,1.0,1.0
2930,799.9999,5.32667,0.43876,4.0,1.0,1.0,1.0
2931,809.9999,5.32667,0.4502600000000001,4.0,1.0,1.0,1.0
2932,819.9999,5.32667,0.45354,4.0,1.0,1.0,1.0
2935,849.9999,5.28667,0.43394,4.0,1.0,1.0,1.0
2937,869.9999,5.3,0.42181,4.0,1.0,1.0,1.0
2939,889.9999,5.28,0.42452,4.0,1.0,1.0,1.0
2940,899.9999,5.28,0.45143,4.0,1.0,1.0,1.0
2941,99.9999,5.40667,0.77469,4.0,0.0,1.0,2.0
2942,109.9999,5.42667,0.80697,4.0,1.0,1.0,2.0
2943,119.9999,5.46667,0.82395,4.0,1.0,1.0,2.0
2944,129.9999,5.42,0.83545,4.0,1.0,1.0,2.0
2945,139.9999,5.42667,0.85049,4.0,1.0,1.0,2.0
2946,149.9999,5.4333300000000015,0.8660100000000001,4.0,1.0,1.0,2.0
2947,159.9999,5.44667,0.92758,4.0,1.0,1.0,2.0
2948,169.9999,5.45333,0.95311,4.0,1.0,1.0,2.0
2949,179.9999,5.55333,0.99515,4.0,1.0,2.0,2.0
2950,189.9999,5.55333,0.99426,4.0,1.0,2.0,2.0
2951,199.9999,5.55333,0.99528,4.0,1.0,2.0,2.0
2952,209.9999,5.55333,0.99505,4.0,1.0,2.0,2.0
2953,219.9999,5.55333,0.99529,4.0,1.0,2.0,2.0
2954,229.9999,5.55333,0.99509,4.0,1.0,2.0,2.0
2956,249.9999,5.55333,0.99494,4.0,1.0,2.0,2.0
2957,259.9999,5.55333,0.99558,4.0,1.0,2.0,2.0
2958,269.9999,5.55333,0.99434,4.0,1.0,2.0,2.0
2959,279.9999,5.55333,0.99573,4.0,2.0,2.0,2.0
2960,289.9999,5.55333,0.99576,4.0,2.0,2.0,2.0
2961,299.9999,5.55333,0.99579,4.0,2.0,2.0,2.0
2962,309.9999,5.55333,0.99558,4.0,2.0,2.0,2.0
2963,319.9999,5.55333,0.9958,4.0,2.0,2.0,2.0
2964,329.9999,5.55333,0.99532,4.0,2.0,2.0,2.0
2965,339.9999,5.54,0.9884,4.0,2.0,1.0,2.0
2966,349.9999,5.56,0.99407,4.0,2.0,2.0,2.0
2967,359.9999,5.56,0.99351,4.0,2.0,2.0,2.0
2968,369.9999,5.56,0.99555,4.0,2.0,2.0,2.0
2969,379.9999,5.56,0.99582,4.0,2.0,2.0,2.0
2970,389.9999,5.56,0.99551,4.0,2.0,2.0,2.0
2971,399.9999,5.56,0.99645,4.0,2.0,2.0,2.0
2972,409.9999,5.56,0.99386,4.0,2.0,2.0,2.0
2973,419.9999,5.56,0.9947,4.0,2.0,2.0,2.0
2974,429.9999,5.56,0.99465,4.0,2.0,2.0,2.0
2975,439.9999,5.56,0.99471,4.0,1.0,2.0,2.0
2976,449.9999,5.56,0.9937,4.0,2.0,2.0,2.0
2977,459.9999,5.56,0.99628,4.0,2.0,2.0,2.0
2978,469.9999,5.56,0.99549,4.0,2.0,2.0,2.0
2979,479.9999,5.56,0.99467,4.0,2.0,2.0,2.0
2980,489.9999,5.56,0.99676,4.0,2.0,2.0,2.0
2981,499.9999,5.56,0.99517,4.0,2.0,2.0,2.0
2982,509.9999,5.56,0.99517,4.0,2.0,2.0,2.0
2983,519.9999,5.56,0.99465,4.0,2.0,2.0,2.0
2984,529.9999,5.56,0.99581,4.0,2.0,2.0,2.0
2985,539.9999,5.56,0.99321,4.0,2.0,2.0,2.0
2986,549.9999,5.56,0.99509,4.0,2.0,2.0,2.0
2987,559.9999,5.56,0.99475,4.0,2.0,2.0,2.0
2988,569.9999,5.56,0.99463,4.0,2.0,2.0,2.0
2989,579.9999,5.56,0.99525,4.0,2.0,2.0,2.0
2990,589.9999,5.56,0.99462,4.0,2.0,2.0,2.0
2991,599.9999,5.56,0.99573,4.0,2.0,2.0,2.0
2992,609.9999,5.56,0.99564,4.0,2.0,2.0,2.0
2993,619.9999,5.56,0.99351,4.0,2.0,2.0,2.0
2994,629.9999,5.56,0.99332,4.0,2.0,2.0,2.0
2995,639.9999,5.56,0.99718,4.0,2.0,2.0,2.0
2996,649.9999,5.56,0.99466,4.0,2.0,2.0,2.0
2997,659.9999,5.56,0.99499,4.0,2.0,2.0,2.0
2998,669.9999,5.56,0.99621,4.0,2.0,2.0,2.0
2999,679.9999,5.56,0.99633,4.0,2.0,2.0,2.0
3000,689.9999,5.56,0.9938,4.0,2.0,2.0,2.0
3001,699.9999,5.56,0.99491,4.0,2.0,2.0,2.0
3002,709.9999,5.56,0.99547,4.0,2.0,2.0,2.0
3003,719.9999,5.56,0.99496,4.0,2.0,2.0,2.0
3004,729.9999,5.56,0.9958,4.0,2.0,2.0,2.0
3005,739.9999,5.56,0.99516,4.0,2.0,2.0,2.0
3006,749.9999,5.56,0.99418,4.0,2.0,2.0,2.0
3007,759.9999,5.56,0.9937,4.0,2.0,2.0,2.0
3008,769.9999,5.56,0.99366,4.0,2.0,2.0,2.0
3009,779.9999,5.56,0.9954,4.0,2.0,2.0,2.0
3010,789.9999,5.56,0.99395,4.0,2.0,2.0,2.0
3011,799.9999,5.56,0.99619,4.0,2.0,2.0,2.0
3012,809.9999,5.56,0.99577,4.0,2.0,2.0,2.0
3013,819.9999,5.56,0.99553,4.0,2.0,2.0,2.0
3014,829.9999,5.56,0.99611,4.0,2.0,2.0,2.0
3015,839.9999,5.56,0.99454,4.0,2.0,2.0,2.0
3016,849.9999,5.56,0.99645,4.0,2.0,2.0,2.0
3017,859.9999,5.56,0.99603,4.0,2.0,2.0,2.0
3018,869.9999,5.56,0.99543,4.0,2.0,2.0,2.0
3019,879.9999,5.56,0.99556,4.0,2.0,2.0,2.0
3020,889.9999,5.56,0.99662,4.0,2.0,2.0,2.0
