level_0,Time,C6_avg,psi6,V,S-1,S0
10490,469.9999,1.6,0.06011,1.0,0.0,0.0
10491,474.9999,1.62,0.02242,1.0,0.0,0.0
10495,494.9999,1.62667,0.00427,1.0,0.0,0.0
10496,499.9999,1.72667,0.05453,1.0,0.0,0.0
10499,514.9999,1.78667,0.01614,1.0,0.0,0.0
10500,519.9999,1.66667,0.03054,1.0,0.0,0.0
10504,539.9999,1.5066700000000002,0.07604,1.0,0.0,0.0
10508,559.9999,1.70667,0.04195,1.0,0.0,0.0
10509,564.9999,1.66667,0.03905,1.0,0.0,0.0
10510,569.9999,1.54667,0.05574,1.0,0.0,0.0
10514,589.9999,1.73333,0.10543,1.0,0.0,0.0
10516,599.9999,1.64667,0.10587,1.0,0.0,0.0
10518,609.9999,1.70667,0.07199,1.0,0.0,0.0
10521,624.9999,1.78667,0.02969,1.0,0.0,0.0
10522,629.9999,1.58667,0.06788999999999999,1.0,0.0,0.0
10523,634.9999,1.86,0.06558,1.0,0.0,0.0
10528,659.9999,1.93333,0.03512,1.0,0.0,0.0
10530,669.9999,1.62,0.012980000000000002,1.0,0.0,0.0
10535,694.9999,1.76,0.05598,1.0,0.0,0.0
10536,699.9999,1.74,0.05284,1.0,0.0,0.0
10537,704.9999,1.91333,0.10997,1.0,0.0,0.0
10538,709.9999,1.84667,0.03675,1.0,0.0,0.0
10539,714.9999,1.64667,0.05043,1.0,0.0,0.0
10540,719.9999,1.80667,0.013369999999999998,1.0,0.0,0.0
10541,724.9999,1.68,0.03367,1.0,0.0,0.0
10543,734.9999,1.68,0.03817,1.0,0.0,0.0
10546,749.9999,1.73333,0.0827,1.0,0.0,0.0
10547,754.9999,1.62667,0.0612,1.0,0.0,0.0
10549,764.9999,1.72,0.02018,1.0,0.0,0.0
10550,769.9999,1.83333,0.061820000000000014,1.0,0.0,0.0
10553,784.9999,1.72667,0.04511,1.0,0.0,0.0
10555,794.9999,1.74,0.036910000000000005,1.0,0.0,0.0
10557,804.9999,1.57333,0.04351,1.0,0.0,0.0
10559,814.9999,1.83333,0.07662000000000001,1.0,0.0,0.0
10561,824.9999,1.73333,0.03948,1.0,0.0,0.0
10565,844.9999,1.73333,0.08868999999999999,1.0,0.0,0.0
10566,849.9999,1.66667,0.06566,1.0,0.0,0.0
10568,859.9999,1.7,0.01485,1.0,0.0,0.0
10569,864.9999,1.58,0.0305,1.0,0.0,0.0
10572,879.9999,1.71333,0.02329,1.0,0.0,0.0
10574,889.9999,1.92667,0.1421,1.0,0.0,0.0
10575,894.9999,1.84667,0.06849,1.0,0.0,0.0
10576,899.9999,1.56,0.034260000000000006,1.0,0.0,0.0
10578,909.9999,1.74,0.05586,1.0,0.0,0.0
10579,914.9999,1.61333,0.05148,1.0,0.0,0.0
10580,919.9999,1.82,0.16698,1.0,0.0,0.0
10583,934.9999,1.9,0.02308,1.0,0.0,0.0
10587,0.0,5.55333,0.9961,0.0,2.0,1.0
10588,4.9999,5.473330000000002,0.92294,1.0,1.0,1.0
10592,24.9999,4.8933300000000015,0.73601,1.0,1.0,0.0
10593,29.9999,4.71333,0.68883,1.0,1.0,0.0
10599,59.9999,4.16667,0.55111,1.0,1.0,0.0
10603,79.9999,3.85333,0.45979,1.0,0.0,0.0
10604,84.9999,3.69333,0.45272,1.0,0.0,0.0
10606,94.9999,3.40667,0.39402,1.0,0.0,0.0
10607,99.9999,3.32667,0.39626,1.0,0.0,0.0
10608,104.9999,3.36,0.38996,1.0,0.0,0.0
10610,114.9999,3.23333,0.3904,1.0,0.0,0.0
10614,134.9999,3.1066700000000003,0.32402,1.0,0.0,0.0
10616,144.9999,2.80667,0.27415,1.0,0.0,0.0
10618,154.9999,2.69333,0.28477,1.0,0.0,0.0
10621,169.9999,2.58667,0.2542,1.0,0.0,0.0
10622,174.9999,2.55333,0.16122,1.0,0.0,0.0
10623,179.9999,2.48,0.07412,1.0,0.0,0.0
10624,184.9999,2.42667,0.04893,1.0,0.0,0.0
10625,189.9999,2.38,0.07649,1.0,0.0,0.0
10626,194.9999,2.4,0.14697000000000002,1.0,0.0,0.0
10627,199.9999,2.38667,0.08413,1.0,0.0,0.0
10628,204.9999,2.35333,0.09861,1.0,0.0,0.0
10629,209.9999,2.33333,0.09942,1.0,0.0,0.0
10630,214.9999,2.26,0.04147,1.0,0.0,0.0
10632,224.9999,2.12,0.11331,1.0,0.0,0.0
10634,234.9999,2.1066700000000003,0.0748,1.0,0.0,0.0
10635,239.9999,2.07333,0.03191,1.0,0.0,0.0
10638,254.9999,2.04,0.04822,1.0,0.0,0.0
10640,264.9999,2.22667,0.09338,1.0,0.0,0.0
10643,279.9999,1.92,0.0494,1.0,0.0,0.0
10645,289.9999,1.89333,0.03185,1.0,0.0,0.0
10646,294.9999,2.0,0.08616,1.0,0.0,0.0
10650,314.9999,1.95333,0.04563,1.0,0.0,0.0
10651,319.9999,1.99333,0.053020000000000005,1.0,0.0,0.0
10656,344.9999,1.90667,0.07282999999999999,1.0,0.0,0.0
10657,349.9999,1.92,0.05821000000000001,1.0,0.0,0.0
10659,359.9999,1.72,0.04594,1.0,0.0,0.0
10660,364.9999,1.84,0.01878,1.0,0.0,0.0
10663,379.9999,1.79333,0.02997,1.0,0.0,0.0
10666,394.9999,1.86,0.04844,1.0,0.0,0.0
10667,399.9999,1.8,0.09196,1.0,0.0,0.0
10668,404.9999,1.82,0.03762,1.0,0.0,0.0
10671,419.9999,1.7,0.02918,1.0,0.0,0.0
10673,429.9999,1.70667,0.08459,1.0,0.0,0.0
10674,434.9999,1.80667,0.0289,1.0,0.0,0.0
10676,444.9999,1.78667,0.03036,1.0,0.0,0.0
10678,0.0,5.56,0.99428,1.0,2.0,1.0
10683,49.9999,4.45333,0.60811,1.0,1.0,0.0
10685,69.9999,3.89333,0.5050600000000001,1.0,0.0,0.0
10689,109.9999,3.41333,0.33828,1.0,0.0,0.0
10690,119.9999,3.23333,0.37118,1.0,0.0,0.0
10691,129.9999,3.09333,0.30145,1.0,0.0,0.0
10693,149.9999,2.94,0.15148,1.0,0.0,0.0
10695,169.9999,2.64667,0.15879,1.0,0.0,0.0
10696,179.9999,2.62,0.09677,1.0,0.0,0.0
10697,189.9999,2.54667,0.05234,1.0,0.0,0.0
10701,229.9999,2.34667,0.06258,1.0,0.0,0.0
10707,289.9999,2.08667,0.035160000000000004,1.0,0.0,0.0
10709,309.9999,1.86,0.05934,1.0,0.0,0.0
10712,339.9999,1.81333,0.03973,1.0,0.0,0.0
10713,349.9999,1.94,0.03283,1.0,0.0,0.0
10714,359.9999,1.94667,0.03679,1.0,0.0,0.0
10717,389.9999,1.86,0.04098,1.0,0.0,0.0
10718,399.9999,2.01333,0.12672,1.0,0.0,0.0
10719,409.9999,1.79333,0.09497,1.0,0.0,0.0
10720,419.9999,2.04667,0.06184,1.0,0.0,0.0
10721,429.9999,2.00667,0.11849,1.0,0.0,0.0
10723,449.9999,1.7533299999999998,0.033839999999999995,1.0,0.0,0.0
10726,479.9999,1.86,0.01176,1.0,0.0,0.0
10728,499.9999,1.84,0.08527,1.0,0.0,0.0
10729,509.9999,1.72,0.05584,1.0,0.0,0.0
10731,529.9999,1.84,0.03154,1.0,0.0,0.0
10733,549.9999,1.72,0.05076,1.0,0.0,0.0
10734,559.9999,1.8,0.05438,1.0,0.0,0.0
10735,569.9999,1.83333,0.07792,1.0,0.0,0.0
10736,579.9999,1.74,0.05619,1.0,0.0,0.0
10737,589.9999,1.76667,0.05881,1.0,0.0,0.0
10739,609.9999,1.83333,0.07454,1.0,0.0,0.0
10740,619.9999,1.61333,0.06061,1.0,0.0,0.0
10742,639.9999,1.81333,0.11573,1.0,0.0,0.0
10743,649.9999,1.72,0.05511,1.0,0.0,0.0
10744,659.9999,1.6,0.08331000000000001,1.0,0.0,0.0
10746,679.9999,1.81333,0.05053,1.0,0.0,0.0
10747,689.9999,1.68,0.03656,1.0,0.0,0.0
10748,699.9999,1.76667,0.08963,1.0,0.0,0.0
10753,749.9999,1.68667,0.08841,1.0,0.0,0.0
10754,759.9999,1.78667,0.05787000000000001,1.0,0.0,0.0
10758,799.9999,1.7533299999999998,0.11054,1.0,0.0,0.0
10762,839.9999,1.79333,0.05478,1.0,0.0,0.0
10764,859.9999,1.66,0.06398,1.0,0.0,0.0
10768,899.9999,1.76,0.04461,1.0,0.0,0.0
10770,919.9999,1.78,0.02845,1.0,0.0,0.0
10775,9.9999,5.36667,0.87989,1.0,1.0,1.0
10779,49.9999,4.3133300000000006,0.6178899999999999,1.0,1.0,0.0
10781,69.9999,4.013330000000002,0.53142,1.0,1.0,0.0
10782,79.9999,3.84667,0.49587,1.0,0.0,0.0
10783,89.9999,3.713330000000001,0.46575,1.0,0.0,0.0
10785,109.9999,3.54,0.38317,1.0,0.0,0.0
10786,119.9999,3.1266700000000003,0.37149,1.0,0.0,0.0
10789,149.9999,2.6266700000000003,0.24024,1.0,0.0,0.0
10791,169.9999,2.41333,0.17187,1.0,0.0,0.0
10793,189.9999,2.18,0.11043,1.0,0.0,0.0
10794,199.9999,2.27333,0.03288,1.0,0.0,0.0
10797,229.9999,2.2,0.02161,1.0,0.0,0.0
10798,239.9999,2.24,0.02175,1.0,0.0,0.0
10799,249.9999,2.1,0.07721,1.0,0.0,0.0
10800,259.9999,2.18667,0.12922999999999998,1.0,0.0,0.0
10801,269.9999,1.92667,0.02993,1.0,0.0,0.0
10803,289.9999,1.88,0.07945,1.0,0.0,0.0
10804,299.9999,1.70667,0.06097,1.0,0.0,0.0
10809,349.9999,1.85333,0.06634,1.0,0.0,0.0
10811,369.9999,1.84,0.07831,1.0,0.0,0.0
10812,379.9999,1.76,0.01026,1.0,0.0,0.0
10814,399.9999,1.83333,0.0912,1.0,0.0,0.0
10816,419.9999,1.77333,0.02142,1.0,0.0,0.0
10817,429.9999,1.79333,0.05043,1.0,0.0,0.0
10818,439.9999,1.57333,0.04153,1.0,0.0,0.0
10819,449.9999,1.73333,0.06507,1.0,0.0,0.0
10821,469.9999,1.79333,0.08982000000000001,1.0,0.0,0.0
10822,479.9999,1.66667,0.05437,1.0,0.0,0.0
10823,489.9999,1.64,0.02409,1.0,0.0,0.0
10824,499.9999,1.77333,0.05944,1.0,0.0,0.0
10826,519.9999,1.69333,0.01814,1.0,0.0,0.0
10827,529.9999,1.6,0.052370000000000014,1.0,0.0,0.0
10828,539.9999,1.82667,0.05485,1.0,0.0,0.0
10830,559.9999,1.68,0.05985,1.0,0.0,0.0
10833,589.9999,1.63333,0.048510000000000005,1.0,0.0,0.0
10838,639.9999,1.66,0.07335,1.0,0.0,0.0
10843,689.9999,1.64,0.04163,1.0,0.0,0.0
10845,709.9999,1.58,0.03438,1.0,0.0,0.0
10846,719.9999,1.73333,0.007259999999999998,1.0,0.0,0.0
10851,769.9999,1.74,0.09037,1.0,0.0,0.0
10852,779.9999,1.8,0.0382,1.0,0.0,0.0
10855,809.9999,1.63333,0.05144,1.0,0.0,0.0
10856,819.9999,1.5,0.07084,1.0,0.0,0.0
10858,839.9999,1.68,0.03474,1.0,0.0,0.0
10859,849.9999,1.65333,0.04869,1.0,0.0,0.0
10860,859.9999,1.59333,0.05681,1.0,0.0,0.0
10861,869.9999,1.7533299999999998,0.05647000000000001,1.0,0.0,0.0
10862,879.9999,1.66667,0.02427,1.0,0.0,0.0
10863,889.9999,1.73333,0.0614,1.0,0.0,0.0
10866,919.9999,1.6,0.0272,1.0,0.0,0.0
10868,939.9999,1.72,0.0689,1.0,0.0,0.0
10871,9.9999,1.57333,0.04645,1.0,0.0,0.0
10874,39.9999,1.48,0.06909,1.0,0.0,0.0
10877,69.9999,1.79333,0.04642,1.0,0.0,0.0
10878,79.9999,1.83333,0.08304,1.0,0.0,0.0
10884,139.9999,1.56,0.08843,1.0,0.0,0.0
10886,159.9999,1.68,0.04505,1.0,0.0,0.0
10890,199.9999,1.7,0.06588,1.0,0.0,0.0
10891,209.9999,1.58,0.03805,1.0,0.0,0.0
10892,219.9999,1.6,0.04858,1.0,0.0,0.0
10894,239.9999,1.78667,0.08106000000000001,1.0,0.0,0.0
10895,249.9999,1.74,0.08709,1.0,0.0,0.0
10898,279.9999,1.77333,0.07526000000000001,1.0,0.0,0.0
10903,329.9999,1.76,0.14190999999999998,1.0,0.0,0.0
10905,349.9999,1.7,0.0937,1.0,0.0,0.0
10907,369.9999,1.56,0.02779,1.0,0.0,0.0
10912,419.9999,1.56667,0.02386,1.0,0.0,0.0
10914,439.9999,1.73333,0.10121,1.0,0.0,0.0
10915,449.9999,1.72,0.0387,1.0,0.0,0.0
10919,489.9999,1.46,0.02712,1.0,0.0,0.0
10920,499.9999,1.64,0.10999,1.0,0.0,0.0
10925,549.9999,1.78667,0.01225,1.0,0.0,0.0
10927,569.9999,1.65333,0.02244,1.0,0.0,0.0
10929,589.9999,1.68667,0.0354,1.0,0.0,0.0
10931,609.9999,1.73333,0.03211,1.0,0.0,0.0
10932,619.9999,1.74,0.03289,1.0,0.0,0.0
10934,639.9999,1.76,0.0444,1.0,0.0,0.0
10940,699.9999,1.77333,0.061370000000000015,1.0,0.0,0.0
10945,749.9999,1.64667,0.07362,1.0,0.0,0.0
10946,759.9999,1.56,0.07114,1.0,0.0,0.0
10947,769.9999,1.7466700000000002,0.01146,1.0,0.0,0.0
10949,789.9999,1.64,0.07504,1.0,0.0,0.0
10950,799.9999,1.64667,0.02966,1.0,0.0,0.0
10951,809.9999,1.63333,0.01893,1.0,0.0,0.0
10952,819.9999,1.72667,0.11608,1.0,0.0,0.0
10953,829.9999,1.58,0.06888,1.0,0.0,0.0
10958,879.9999,1.7466700000000002,0.13260999999999998,1.0,0.0,0.0
10961,909.9999,1.48,0.05989,1.0,0.0,0.0
10962,919.9999,1.7533299999999998,0.01013,1.0,0.0,0.0
10963,929.9999,1.62,0.08463,1.0,0.0,0.0
10965,949.9999,1.65333,0.03547,1.0,0.0,0.0
10967,9.9999,5.40667,0.8902399999999999,1.0,1.0,1.0
10968,19.9999,5.12667,0.81299,1.0,1.0,1.0
10972,59.9999,4.21333,0.58095,1.0,1.0,0.0
10974,79.9999,3.64,0.48329,1.0,0.0,0.0
10979,129.9999,3.11333,0.29199,1.0,0.0,0.0
10982,159.9999,2.94667,0.26914,1.0,0.0,0.0
10985,189.9999,2.46,0.18791,1.0,0.0,0.0
10987,209.9999,2.32667,0.17422,1.0,0.0,0.0
10988,219.9999,2.47333,0.20418,1.0,0.0,0.0
10990,239.9999,2.48667,0.09609,1.0,0.0,0.0
10992,259.9999,2.20667,0.09884,1.0,0.0,0.0
10994,279.9999,2.24,0.054970000000000005,1.0,0.0,0.0
10997,309.9999,2.01333,0.0088,1.0,0.0,0.0
10998,319.9999,2.09333,0.08747,1.0,0.0,0.0
11002,359.9999,2.22,0.05998,1.0,0.0,0.0
11007,409.9999,1.74,0.03838,1.0,0.0,0.0
11009,429.9999,1.84667,0.07767,1.0,0.0,0.0
11012,459.9999,1.88,0.0982,1.0,0.0,0.0
11015,489.9999,1.76,0.00952,1.0,0.0,0.0
11018,519.9999,1.54667,0.06417,1.0,0.0,0.0
11019,529.9999,1.57333,0.0409,1.0,0.0,0.0
11020,539.9999,1.74,0.05378,1.0,0.0,0.0
11021,549.9999,1.61333,0.03724,1.0,0.0,0.0
11030,639.9999,1.78667,0.00806,1.0,0.0,0.0
11032,659.9999,1.83333,0.07247,1.0,0.0,0.0
11033,669.9999,1.70667,0.06189,1.0,0.0,0.0
11034,679.9999,1.78,0.04387,1.0,0.0,0.0
11035,689.9999,1.86667,0.07371,1.0,0.0,0.0
11036,699.9999,1.82,0.11162,1.0,0.0,0.0
11037,709.9999,1.76,0.1175,1.0,0.0,0.0
11038,719.9999,1.70667,0.0112,1.0,0.0,0.0
11041,749.9999,1.62,0.03636,1.0,0.0,0.0
11042,759.9999,1.60667,0.06572,1.0,0.0,0.0
11043,769.9999,1.9,0.04016,1.0,0.0,0.0
11044,779.9999,1.62,0.031830000000000004,1.0,0.0,0.0
11046,799.9999,1.83333,0.2195,1.0,0.0,0.0
11047,809.9999,1.81333,0.04646,1.0,0.0,0.0
11048,819.9999,1.67333,0.06573999999999999,1.0,0.0,0.0
11049,829.9999,1.76667,0.06166,1.0,0.0,0.0
11051,849.9999,1.87333,0.06254,1.0,0.0,0.0
11052,859.9999,1.7466700000000002,0.07561,1.0,0.0,0.0
11055,889.9999,1.63333,0.10696,1.0,0.0,0.0
11056,899.9999,1.68,0.059670000000000015,1.0,0.0,0.0
11057,909.9999,1.65333,0.01746,1.0,0.0,0.0
11059,929.9999,1.62667,0.00479,1.0,0.0,0.0
11060,939.9999,1.64667,0.04795,1.0,0.0,0.0
11061,949.9999,1.73333,0.0168,1.0,0.0,0.0
11062,0.0,5.56,0.99428,1.0,2.0,1.0
11063,9.9999,5.3533300000000015,0.8887200000000001,1.0,1.0,1.0
11066,39.9999,4.49333,0.6128399999999999,1.0,1.0,0.0
11067,49.9999,4.18,0.5535800000000001,1.0,1.0,0.0
11069,69.9999,3.79333,0.4319,1.0,0.0,0.0
11073,109.9999,3.16667,0.34024,1.0,0.0,0.0
11074,119.9999,3.16667,0.28979,1.0,0.0,0.0
11076,139.9999,3.04,0.35614,1.0,0.0,0.0
11077,149.9999,2.58,0.20585,1.0,0.0,0.0
11078,159.9999,2.68667,0.19748,1.0,0.0,0.0
11080,179.9999,2.54,0.12708,1.0,0.0,0.0
11081,189.9999,2.29333,0.08626,1.0,0.0,0.0
11083,209.9999,2.32,0.07138,1.0,0.0,0.0
11084,219.9999,2.08667,0.0225,1.0,0.0,0.0
11085,229.9999,2.13333,0.07812000000000001,1.0,0.0,0.0
11088,259.9999,2.19333,0.01761,1.0,0.0,0.0
11089,269.9999,2.19333,0.05662,1.0,0.0,0.0
11092,299.9999,2.14667,0.03712,1.0,0.0,0.0
11096,339.9999,1.98667,0.04014,1.0,0.0,0.0
11097,349.9999,1.95333,0.05032,1.0,0.0,0.0
11098,359.9999,1.94,0.1236,1.0,0.0,0.0
11099,369.9999,1.95333,0.0723,1.0,0.0,0.0
11100,379.9999,1.89333,0.04975,1.0,0.0,0.0
11101,389.9999,1.76,0.05397,1.0,0.0,0.0
11106,439.9999,1.8,0.02877,1.0,0.0,0.0
11109,469.9999,1.86,0.06237,1.0,0.0,0.0
11113,509.9999,1.8,0.11563,1.0,0.0,0.0
11115,529.9999,1.76,0.050460000000000005,1.0,0.0,0.0
11120,579.9999,1.78,0.0073799999999999985,1.0,0.0,0.0
11121,589.9999,1.69333,0.04029,1.0,0.0,0.0
11123,609.9999,1.70667,0.06109,1.0,0.0,0.0
11125,629.9999,1.64667,0.06069,1.0,0.0,0.0
11127,649.9999,1.64667,0.01984,1.0,0.0,0.0
11129,669.9999,1.7,0.06377999999999999,1.0,0.0,0.0
11131,689.9999,1.7466700000000002,0.06315,1.0,0.0,0.0
11132,699.9999,1.71333,0.07302,1.0,0.0,0.0
11134,719.9999,1.76667,0.06258999999999999,1.0,0.0,0.0
11135,729.9999,1.7466700000000002,0.05868,1.0,0.0,0.0
11138,759.9999,1.7466700000000002,0.04599,1.0,0.0,0.0
11143,809.9999,1.84667,0.06381,1.0,0.0,0.0
11147,849.9999,1.7466700000000002,0.06001,1.0,0.0,0.0
11154,919.9999,1.66,0.06138,1.0,0.0,0.0
11155,929.9999,1.72,0.044410000000000005,1.0,0.0,0.0
11156,939.9999,1.67333,0.05508,1.0,0.0,0.0
11159,9.9999,4.82,0.17028,1.0,1.0,0.0
11160,19.9999,4.526669999999998,0.13279000000000002,1.0,1.0,0.0
11164,59.9999,3.62667,0.16910999999999998,1.0,0.0,0.0
11169,109.9999,2.84,0.05884,1.0,0.0,0.0
11170,119.9999,2.88,0.12049,1.0,0.0,0.0
11174,159.9999,2.44,0.10382,1.0,0.0,0.0
11175,169.9999,2.55333,0.12041,1.0,0.0,0.0
11176,179.9999,2.52,0.09069,1.0,0.0,0.0
11177,189.9999,2.33333,0.13621,1.0,0.0,0.0
11178,199.9999,2.26667,0.1102,1.0,0.0,0.0
11179,209.9999,2.13333,0.12296,1.0,0.0,0.0
11180,219.9999,2.21333,0.11157,1.0,0.0,0.0
11181,229.9999,1.87333,0.1405,1.0,0.0,0.0
11182,239.9999,2.06667,0.03762,1.0,0.0,0.0
11186,279.9999,2.02667,0.0877,1.0,0.0,0.0
11189,309.9999,1.7466700000000002,0.08021,1.0,0.0,0.0
11190,319.9999,1.76,0.04509,1.0,0.0,0.0
11191,329.9999,1.90667,0.11975,1.0,0.0,0.0
11192,339.9999,1.78667,0.013330000000000002,1.0,0.0,0.0
11194,359.9999,1.85333,0.03048,1.0,0.0,0.0
11195,369.9999,1.81333,0.034210000000000004,1.0,0.0,0.0
11196,379.9999,1.91333,0.1397,1.0,0.0,0.0
11198,399.9999,1.84,0.01785,1.0,0.0,0.0
11199,409.9999,1.92,0.027610000000000003,1.0,0.0,0.0
11200,419.9999,1.88667,0.03935,1.0,0.0,0.0
11201,429.9999,1.84667,0.06473,1.0,0.0,0.0
11203,449.9999,2.02,0.0342,1.0,0.0,0.0
11204,459.9999,1.82,0.04209,1.0,0.0,0.0
11206,479.9999,1.6,0.05276,1.0,0.0,0.0
11207,489.9999,1.82,0.08097,1.0,0.0,0.0
11208,499.9999,1.88,0.04341,1.0,0.0,0.0
11209,509.9999,1.84667,0.08338999999999999,1.0,0.0,0.0
11210,519.9999,1.78,0.04502,1.0,0.0,0.0
11211,529.9999,1.78667,0.05694,1.0,0.0,0.0
11213,549.9999,1.79333,0.02929,1.0,0.0,0.0
11214,559.9999,1.82667,0.07604,1.0,0.0,0.0
11215,569.9999,1.74,0.06462000000000001,1.0,0.0,0.0
11217,589.9999,1.78667,0.04105,1.0,0.0,0.0
11220,619.9999,1.7533299999999998,0.01294,1.0,0.0,0.0
11221,629.9999,1.82667,0.0909,1.0,0.0,0.0
11222,639.9999,1.69333,0.01112,1.0,0.0,0.0
11223,649.9999,1.5066700000000002,0.07794,1.0,0.0,0.0
11228,699.9999,1.76667,0.06608,1.0,0.0,0.0
11230,719.9999,1.76,0.07082000000000001,1.0,0.0,0.0
11233,749.9999,1.7,0.08217,1.0,0.0,0.0
11234,759.9999,1.71333,0.06626,1.0,0.0,0.0
11236,779.9999,1.78667,0.06695,1.0,0.0,0.0
11238,799.9999,1.78,0.06001,1.0,0.0,0.0
11240,819.9999,1.60667,0.02442,1.0,0.0,0.0
11245,869.9999,1.7466700000000002,0.07876,1.0,0.0,0.0
11246,879.9999,1.54667,0.04079,1.0,0.0,0.0
11247,889.9999,1.7466700000000002,0.07977999999999999,1.0,0.0,0.0
11252,939.9999,1.77333,0.075,1.0,0.0,0.0
11257,29.9999,4.9333300000000015,0.72427,1.0,1.0,0.0
11259,49.9999,4.473330000000002,0.5987399999999999,1.0,1.0,0.0
11260,59.9999,4.16667,0.55374,1.0,1.0,0.0
11263,89.9999,3.45333,0.39079,1.0,0.0,0.0
11267,129.9999,3.0,0.27198,1.0,0.0,0.0
11273,189.9999,2.51333,0.16030999999999998,1.0,0.0,0.0
11274,199.9999,2.49333,0.16417,1.0,0.0,0.0
11275,209.9999,2.35333,0.12143,1.0,0.0,0.0
11276,219.9999,2.30667,0.06289,1.0,0.0,0.0
11277,229.9999,2.18,0.02955,1.0,0.0,0.0
11279,249.9999,2.19333,0.06309,1.0,0.0,0.0
11280,259.9999,2.17333,0.05256,1.0,0.0,0.0
11284,299.9999,2.02667,0.08438999999999999,1.0,0.0,0.0
11285,309.9999,1.86667,0.02995,1.0,0.0,0.0
11287,329.9999,2.04,0.08723,1.0,0.0,0.0
11288,339.9999,1.98667,0.01747,1.0,0.0,0.0
11289,349.9999,1.96,0.04438,1.0,0.0,0.0
11291,369.9999,1.90667,0.061729999999999986,1.0,0.0,0.0
11293,389.9999,1.96,0.0439,1.0,0.0,0.0
11298,439.9999,1.76667,0.03993,1.0,0.0,0.0
11299,449.9999,1.74,0.09673,1.0,0.0,0.0
11300,459.9999,1.82667,0.01995,1.0,0.0,0.0
11303,489.9999,1.77333,0.0934,1.0,0.0,0.0
11309,549.9999,1.81333,0.028860000000000007,1.0,0.0,0.0
11310,559.9999,1.68667,0.07049,1.0,0.0,0.0
11311,569.9999,1.85333,0.05726000000000001,1.0,0.0,0.0
11313,589.9999,1.68667,0.08312,1.0,0.0,0.0
11314,599.9999,1.73333,0.07805,1.0,0.0,0.0
11315,609.9999,1.70667,0.056129999999999985,1.0,0.0,0.0
11317,629.9999,1.8,0.05044,1.0,0.0,0.0
11318,639.9999,1.9,0.10937,1.0,0.0,0.0
11319,649.9999,1.67333,0.04318,1.0,0.0,0.0
11322,679.9999,1.82667,0.08033,1.0,0.0,0.0
11324,699.9999,1.74,0.05222,1.0,0.0,0.0
11325,709.9999,1.73333,0.10891,1.0,0.0,0.0
11326,719.9999,1.65333,0.12095,1.0,0.0,0.0
11327,729.9999,1.68667,0.08642999999999999,1.0,0.0,0.0
11331,769.9999,1.52667,0.07109,1.0,0.0,0.0
11332,779.9999,1.64,0.08038,1.0,0.0,0.0
11334,799.9999,1.70667,0.08315,1.0,0.0,0.0
11336,819.9999,1.61333,0.05369,1.0,0.0,0.0
11338,839.9999,1.42,0.04327,1.0,0.0,0.0
11339,849.9999,1.44,0.03434,1.0,0.0,0.0
11340,859.9999,1.43333,0.061570000000000014,1.0,0.0,0.0
11345,909.9999,1.64,0.07422999999999999,1.0,0.0,0.0
11347,929.9999,1.47333,0.07405,1.0,0.0,0.0
11348,939.9999,1.59333,0.1487,1.0,0.0,0.0
11352,19.9999,4.28667,0.13855,1.0,1.0,0.0
11355,49.9999,3.70667,0.033319999999999995,1.0,0.0,0.0
11358,79.9999,3.22667,0.1061,1.0,0.0,0.0
11360,99.9999,2.99333,0.05229,1.0,0.0,0.0
11362,119.9999,2.67333,0.08068,1.0,0.0,0.0
11363,129.9999,2.58,0.09834,1.0,0.0,0.0
11364,139.9999,2.6266700000000003,0.08671,1.0,0.0,0.0
11365,149.9999,2.39333,0.0127,1.0,0.0,0.0
11366,159.9999,2.43333,0.06659,1.0,0.0,0.0
11367,169.9999,2.34667,0.015369999999999997,1.0,0.0,0.0
11368,179.9999,2.1,0.04138,1.0,0.0,0.0
11369,189.9999,2.30667,0.08313,1.0,0.0,0.0
11378,279.9999,2.12,0.04424,1.0,0.0,0.0
11380,299.9999,1.77333,0.09787,1.0,0.0,0.0
11381,309.9999,1.70667,0.07481,1.0,0.0,0.0
11382,319.9999,1.86,0.03445,1.0,0.0,0.0
11385,349.9999,1.71333,0.09061,1.0,0.0,0.0
11386,359.9999,1.7,0.06168,1.0,0.0,0.0
11387,369.9999,1.81333,0.00778,1.0,0.0,0.0
11388,379.9999,1.84,0.04724,1.0,0.0,0.0
11390,399.9999,1.88,0.04663,1.0,0.0,0.0
11391,409.9999,1.78667,0.05763,1.0,0.0,0.0
11394,439.9999,1.79333,0.11999,1.0,0.0,0.0
11395,449.9999,1.72,0.10222,1.0,0.0,0.0
11396,459.9999,1.59333,0.09133,1.0,0.0,0.0
11397,469.9999,1.81333,0.09373,1.0,0.0,0.0
11398,479.9999,1.72667,0.07153,1.0,0.0,0.0
11399,489.9999,1.93333,0.05721,1.0,0.0,0.0
11400,499.9999,1.63333,0.08334,1.0,0.0,0.0
11403,529.9999,1.61333,0.08294,1.0,0.0,0.0
11404,539.9999,1.70667,0.0542,1.0,0.0,0.0
11406,559.9999,1.64667,0.05052,1.0,0.0,0.0
11409,589.9999,1.80667,0.04888,1.0,0.0,0.0
11410,599.9999,1.74,0.10269,1.0,0.0,0.0
11411,609.9999,1.63333,0.02067,1.0,0.0,0.0
11412,619.9999,1.67333,0.04368,1.0,0.0,0.0
11415,649.9999,1.54667,0.04108,1.0,0.0,0.0
